n_trades,total_pnl,profit_factor,win_rate,sharpe
121,6507.5,1.5110936579619085,0.5537190082644629,1.4147244628821056
179,-16407.5,0.5364621958540806,0.39664804469273746,-2.968635336366291
202,-5160.0,0.8594866907209476,0.49504950495049505,-0.836500324485296
50,1862.5,1.3583453583453584,0.56,0.9814854307823637
120,-812.5,0.9458919503870806,0.48333333333333334,-0.40399349998590045
172,-1160.0,0.9567809239940386,0.43023255813953487,-0.06547053835559381
201,-767.5,0.9759573968204246,0.4925373134328358,-0.055807716111459106
161,913.75,1.0354029445951183,0.45962732919254656,0.3219285927471804
140,-5787.5,0.7366475172060747,0.4357142857142857,-1.2461414084758067
219,186.25,1.0049314887138412,0.4474885844748858,-0.055636166074431434
212,-6635.0,0.8435049236393656,0.4481132075471698,-0.7484800761124324
89,-1645.0,0.8817503818851649,0.48314606741573035,-0.6401159531936107
73,4641.25,1.5206843359977562,0.4657534246575342,1.2641167833416782
228,3147.5,1.088793285845264,0.4868421052631579,0.4024671506307858
110,-493.75,0.9694957139547455,0.4909090909090909,-0.05262861724329321
134,-2332.5,0.8844152626362736,0.4701492537313433,-0.3447062403046662
191,-1448.75,0.9535005015045135,0.47643979057591623,-0.268186257910023
126,7395.0,1.510351966873706,0.5,1.5262441450853381
183,-2358.75,0.9247457627118643,0.5081967213114754,-0.29735285825876495
176,-8880.0,0.7428602454120968,0.4715909090909091,-1.1437927928232994
201,-4517.5,0.8656705322628605,0.4228855721393035,-0.7097430099190375
175,4406.25,1.1671566767830046,0.44571428571428573,0.7500377192830531
98,-3033.75,0.7919952005485087,0.46938775510204084,-0.7105655474548395
228,-3277.5,0.9115444302003913,0.43859649122807015,-0.3270345939330204
178,-115.0,0.9960467514609832,0.47752808988764045,0.033991684375459144
40,-1500.0,0.6952767902488572,0.45,-0.6954939843709039
130,-5668.75,0.7510430390865174,0.4307692307692308,-1.2431852777495818
109,-2657.5,0.84178015926174,0.46788990825688076,-0.5407722557208207
129,2111.25,1.1340582585919516,0.4883720930232558,0.6555926952995296
115,3418.75,1.2780601870679138,0.48695652173913045,1.344139058347644
180,-1125.0,0.9580654179480013,0.48333333333333334,-0.2956873477028683
141,-4180.0,0.8100323808441743,0.45390070921985815,-0.9019102087434322
206,-12342.5,0.6864899190347674,0.441747572815534,-1.9143499630326213
93,841.25,1.0674822019452521,0.5483870967741935,0.5110551248219374
93,-5996.25,0.6671061762664816,0.40860215053763443,-1.4886697588915152
129,-5676.25,0.7387527327120009,0.3953488372093023,-0.983613013166774
139,-3938.75,0.802976302132183,0.4460431654676259,-1.14695771122034
193,6391.25,1.2618291683736174,0.44559585492227977,1.044172572388723
206,9613.75,1.328576921433759,0.5,1.459605278553418
67,-2778.75,0.71960141271443,0.44776119402985076,-0.8964577938334571
181,-10205.0,0.6622957600827301,0.44751381215469616,-1.6012211375234058
74,-2057.5,0.8121433462679754,0.4864864864864865,-0.5937589481933057
199,2905.0,1.105096549540994,0.48743718592964824,0.43509286278676557
214,12992.5,1.4094544022060274,0.48598130841121495,2.0097424113627116
60,-3893.75,0.602221938449751,0.43333333333333335,-1.3830313233915807
76,-3480.0,0.7161211379626797,0.4342105263157895,-1.1393120501321803
126,-6786.25,0.7062547343361107,0.42063492063492064,-1.5430437129904595
143,203.75,1.009915444978405,0.46853146853146854,0.07651649485607744
165,9550.0,1.4100472305710605,0.5272727272727272,1.4897217301099044
186,-6223.75,0.7960763433813892,0.46774193548387094,-1.1746507365955403
139,-7845.0,0.6958418144809537,0.45323741007194246,-2.0120555611050976
64,-1601.25,0.838237151155449,0.515625,-0.41789157518041337
224,-95.0,0.9975334285343372,0.4732142857142857,0.007461877335693696
